target,Municipio,Ano,latitude,longitude,altitude,precipitacao (mm),temperatura minima (ºC),temperatura maxima (ºC),Mesorregião
2376.0,Capitólio - MG,2023,-20.612634,-46.144372,929,119.43333486715953,14.416666666666666,26.666666666666668,Sul/Sudoeste De Minas
5400.0,Caputira - MG,2019,-20.17656,-42.252282,671,91.03333433469136,14.916666666666666,28.0,Zona Da Mata
8586.0,Caputira - MG,2020,-20.17656,-42.252282,671,132.58333341280618,14.583333333333334,27.416666666666668,Zona Da Mata
6376.0,Caputira - MG,2021,-20.17656,-42.252282,671,114.85833370685577,14.0,27.166666666666668,Zona Da Mata
6509.0,Caputira - MG,2022,-20.17656,-42.252282,671,121.07499889532725,14.25,27.166666666666668,Zona Da Mata
6369.0,Caputira - MG,2023,-20.17656,-42.252282,671,77.29166563351949,14.916666666666666,27.833333333333332,Zona Da Mata
5040.0,Carangola - MG,2019,-20.702779,-42.087896,627,95.39166752497356,13.833333333333334,27.333333333333332,Zona Da Mata
6000.0,Carangola - MG,2020,-20.702779,-42.087896,627,133.7333333492279,13.416666666666666,26.833333333333332,Zona Da Mata
4182.0,Carangola - MG,2021,-20.702779,-42.087896,627,113.71666727463405,13.166666666666666,26.666666666666668,Zona Da Mata
4284.0,Carangola - MG,2022,-20.702779,-42.087896,627,119.66666841506958,13.25,26.583333333333332,Zona Da Mata
4817.0,Carangola - MG,2023,-20.702779,-42.087896,627,75.99166707197826,14.083333333333334,27.25,Zona Da Mata
9009.0,Caratinga - MG,2019,-19.712137,-42.1018,804,89.6249981323878,14.75,27.583333333333332,Vale Do Rio Doce
18452.0,Caratinga - MG,2020,-19.712137,-42.1018,804,132.48333366711935,14.583333333333334,26.75,Vale Do Rio Doce
8883.0,Caratinga - MG,2021,-19.712137,-42.1018,804,114.03333524862926,13.833333333333334,26.5,Vale Do Rio Doce
14645.0,Caratinga - MG,2022,-19.712137,-42.1018,804,119.90833151340485,14.25,26.416666666666668,Vale Do Rio Doce
13800.0,Caratinga - MG,2023,-19.712137,-42.1018,804,78.50000127156575,15.166666666666666,26.916666666666668,Vale Do Rio Doce
17026.0,Carmo da Cachoeira - MG,2019,-21.453987,-45.19638,888,108.62499785423279,14.333333333333334,27.416666666666668,Sul/Sudoeste De Minas
19800.0,Carmo da Cachoeira - MG,2020,-21.453987,-45.19638,888,132.14166500171027,13.666666666666666,27.0,Sul/Sudoeste De Minas
14515.0,Carmo da Cachoeira - MG,2021,-21.453987,-45.19638,888,112.09166677792867,13.416666666666666,26.666666666666668,Sul/Sudoeste De Minas
10200.0,Carmo da Cachoeira - MG,2022,-21.453987,-45.19638,888,123.62500059604645,13.583333333333334,26.833333333333332,Sul/Sudoeste De Minas
13596.0,Carmo da Cachoeira - MG,2023,-21.453987,-45.19638,888,112.52499898274739,14.333333333333334,27.5,Sul/Sudoeste De Minas
5400.0,Carmo de Minas - MG,2019,-22.091972,-45.161329,1092,123.8583317597707,12.916666666666666,26.75,Sul/Sudoeste De Minas
6264.0,Carmo de Minas - MG,2020,-22.091972,-45.161329,1092,129.18333295981088,12.416666666666666,26.333333333333332,Sul/Sudoeste De Minas
4623.0,Carmo de Minas - MG,2021,-22.091972,-45.161329,1092,108.53333290417989,12.083333333333334,26.083333333333332,Sul/Sudoeste De Minas
3819.0,Carmo de Minas - MG,2022,-22.091972,-45.161329,1092,123.04166694482167,12.333333333333334,26.0,Sul/Sudoeste De Minas
